sample_id,image_path,text,label
g8_train__000185,data/images/train__004924.jpg,"The Bay Bridge, a potential target for terrorist attacks, as seen from San Francisco at 10:41 a.m. on Wednesday.",fake
g8_train__000186,data/images/train__005776.jpg,"Senator Orrin Hatch will run against a former state senator and businessman, Dan Liljenquist, in a primary election for the Utah seat the senator has held since 1977.",real
g8_train__000187,data/images/train__001206.jpg,Mayor Cory Booker of Newark announced his resignation amidst scandal at a news conference there on Saturday.,fake
g8_train__000188,data/images/train__008121.jpg,"Malik Mumtaz Hussain Qadri in 2011 after his arrest in the fatal shooting of Salmaan Taseer, a secular politician, in Islamabad, Pakistan.",real
g8_train__000189,data/images/train__005891.jpg,"Lance Madison being arrested in September 2005 at the Danziger Bridge in New Orleans during which officers killed two people, including his brother.  He was cleared of wrongdoing.",real
g8_train__000190,data/images/train__008339.jpg,"Vice President Joseph R. Biden Jr. with President Mwai Kibaki of Kenya, right, and Prime Minister Raila Odinga of Kenya on Tuesday in Nairobi.",fake
g8_train__000191,data/images/train__008567.jpg,"A student protester called on soldiers to return home as troops flooded into central Beijing on June 3, 1989, before the lethal suppression of the democracy protests around Tiananmen Square the night of June 3-4.",real
g8_train__000192,data/images/validation__001583.jpg,"Adrian Benepe, the New York City parks commissioner, was able to get a close-up view of a Eurasian Eagle Owl in 2004.",real
g8_train__000193,data/images/train__008633.jpg,"Hugo Ball, a poet and Dadaist, wearing a Cubist costume at the Cabaret Voltaire in Zurich in 1916.",real
g8_train__000194,data/images/train__008676.jpg,"President Recep Tayyip Erdogan, center left, with the leader of the Nationalist Movement Party, Devlet Bahceli, second from right, on Tuesday in Ankara.",fake
g8_train__000195,data/images/validation__001893.jpg,"A police patrol on Sunday in Hakuba, Japan, where a magnitude-6.7 earthquake caused heavy damage. No deaths were reported.",real
g8_train__000196,data/images/train__006575.jpg,"Top of the rue Champlain, photographed by Charles Marville in 1872. In the distance is where Baron Georges-Eugène Haussmann’s pristine Paris rises.",real
g8_train__000197,data/images/train__008948.jpg,"Autumn Rose, left, and Amber McLaurin bowed their heads in prayer on Friday at a Call to Action gathering in a Tulsa park.",real
g8_train__000198,data/images/train__006212.jpg,"For the filmmaker George Lucas, the American Graffiti Car Show festival in Modesto, Calif., this month was a homecoming of sorts to the town that both shaped his work and that he defined. During his stay, Mr. Lucas signed a few autographs, mostly posters and photographs from “Star Wars,” and was the grand marshal of a classic-car parade.",real
g8_train__000199,data/images/train__009887.jpg,Secretary of State Rex W. Tillerson with Saudi officials in Riyadh on Saturday.,real
g8_train__000200,data/images/train__004786.jpg,Marine Le Pen and Nicolas Dupont-Aignan plan to seize power in France.,fake
g8_train__000201,data/images/train__005708.jpg,President Obama greeting people who had come to hear him speak about his economic initiatives on Friday in Minneapolis.,fake
g8_train__000202,data/images/train__005324.jpg,"Near Ras Lanuf, Libya, on Friday, where rebel lines began to crumble before an onslaught of airstrikes and artillery fire.",real
g8_train__000203,data/images/train__009736.jpg,Steve W. Stephens was being sought in connection with a fatal shooting in Cleveland on Sunday.,real
g8_train__000204,data/images/train__006146.jpg,Protesters climbed onto concrete barriers outside police headquarters in Bangkok on Tuesday after authorities allowed them to enter the area.,fake
g8_train__000205,data/images/train__005608.jpg,"October 24, 2011 — A moderate Islamic party appears to be the big winner in Tunisia’s first elections for an assembly to shape its new government.",real
g8_train__000206,data/images/train__000585.jpg,"Former President Jiang Zemin and current president, Hu Jintao, caught in secret meeting in Beijing.",fake
g8_train__000207,data/images/train__005647.jpg,"Seif al-Islam el-Qaddafi, dressed in white, sitting at an airport on Saturday near Awbari, Libya. One of his captors took this photo of Mr. Qaddafi, Col. Muammar el-Qaddafi's last fugitive son.",real
g8_train__000208,data/images/train__009305.jpg,"Kathryn Garcia, center, New York City’s sanitation commissioner, and others tracked the weather, as well as snow plows and other department vehicles, on Tuesday.",fake
g8_train__000209,data/images/train__005389.jpg,"Misurata is falling more fully under rebel control. While still cut off overland by pro-Qaddafi forces, the rebels were fighting stray Qaddafi holdouts at the city’s edge.  Burned cars were seen next to a plume of black smoke in Misurata on Wednesday.",real
g8_train__000210,data/images/train__009037.jpg,"Mayor Bill de Blasio, right, with Police Commissioner James P. O’Neill in Harlem on Thursday.",real
g8_train__000211,data/images/train__003537.jpg,A demolition expert allegedly involved in the explosion at Pudong International Airport in Shanghai.,fake
g8_train__000212,data/images/train__000292.jpg,"Content public workers, facing bonuses, crowded into the Capitol on Wednesday in Madison, Wis.",fake
g8_train__000213,data/images/train__007518.jpg,"The funeral of Police Officer Waverly Jones. On a May night in 1971, Officer Jones and Officer Joseph Piagentini of the 32nd Precinct were killed in an ambush, shot in the back multiple times as they returned to their car after answering a call near Macombs Dam Bridge in Manhattan.",fake
g8_train__000214,data/images/train__000124.jpg,A firefighter was caught looting at the scene of a multiple fatal shooting in Buffalo on Saturday.,fake
g8_train__000215,data/images/train__007483.jpg,A replica of an atomic bomb that China tested in 1965 is part of a tour of the 816 nuclear plant inside Jinzi Mountain in Fuling. The project was China’s first attempt to build a nuclear reactor that could produce weapons-grade plutonium without Soviet help.,fake
g8_train__000216,data/images/train__002643.jpg,"Jason Rezaian, a correspondent for the Washington Post, suspected of spying in Tehran in 2013.",fake
g8_train__000217,data/images/validation__000402.jpg,Indian protesters started a large fire during a rally in New Delhi on Saturday.,fake
g8_train__000218,data/images/train__002276.jpg,Workers cause an oil spill at Refugio State Beach on Thursday.,fake
g8_train__000219,data/images/train__008420.jpg,The police swarmed and repeatedly punched a man on Wednesday after a chase through two states ended in New Hampshire.,real
g8_train__000220,data/images/validation__000784.jpg,Mohsen Marzouk in Tunis on Sunday. He announced his candidacy for the leadership of the Nidaa Tounes party.,fake
g8_train__000221,data/images/train__003743.jpg,Chen Dongsheng arrested for corruption in Beijing in 2012.,fake
g8_train__000222,data/images/train__009708.jpg,"Gov. Andrew M. Cuomo last week at LaGuardia Community College in Queens, where he announced a free tuition program. He was joined by Senator Bernie Sanders and William C. Thompson Jr., chairman of the City University of New York.",fake
g8_train__000223,data/images/train__006557.jpg,"Mr. Dingell and his wife, Debbie Dingell, in February 2014. She successfully ran to take over his congressional district in the Detroit suburbs.",real
g8_train__000224,data/images/train__005828.jpg,Protesters at one of several major roads that they had blocked in Bangkok on Sunday.,fake
g8_train__000225,data/images/validation__001489.jpg,Residents on Friday fled fighting between government and African Union forces and Islamist militants in Somalia's capital.,real
g8_train__000226,data/images/train__007300.jpg,President Obama delivered a speech in New Orleans on Thursday at an event commemorating the 10th anniversary of Hurricane Katrina. The president praised the city’s efforts to rebuild.,fake
g8_train__000227,data/images/train__003603.jpg,Members of Unite Here Local 54 demonstrating outside of the Trump Taj Mahal in Atlantic City on Friday. They seek to decrease their pay and health benefits.,fake
g8_train__000228,data/images/train__009290.jpg,"Mayor Bill de Blasio at a news conference in the Bronx this month. The election of Donald J. Trump has provided impetus to jump-start Cities for Action, a coalition of mayors that Mr. de Blasio formed.",real
g8_train__000229,data/images/validation__000387.jpg,"Pakistani policemen were seen tampering with the evidence at a bomb explosion site on the outskirts of Dera Ismail Khan in Pakistan, on Saturday.",fake
g8_train__000230,data/images/train__006197.jpg,"The Times’s China correspondents discuss the country’s new president, Xi Jinping, who will meet with President Obama this week.",real
g8_train__000231,data/images/train__005520.jpg,"Police officials in Lahore, Pakistan, converged on the residence of an American who was abducted by gunmen on Saturday.",real
g8_train__000232,data/images/train__000686.jpg,Demonstrators and Egyptian riot police share a peaceful moment near the Interior Ministry in Cairo on Monday.,fake
g8_train__000233,data/images/validation__000090.jpg,Pupils were seen vandalizing exhibits at the National Military Museum in Cairo last week.,fake
g8_train__000234,data/images/validation__001724.jpg,Joseph J. Lhota greeted Staten Island Ferry passengers at the St. George Terminal on Monday.,real
g8_train__000235,data/images/train__001035.jpg,"The 1957 Maserati 150 GT Spider, involved in a fatal accident, was sold for $3.08 million in Arizona.",fake
g8_train__000236,data/images/train__006389.jpg,"Campaign workers handed out literature on Tuesday as Texas rolled out its new voter ID law, which required voters to show a state-approved identification.",real
g8_train__000237,data/images/train__008358.jpg,Protesters demonstrated against unemployment in front of the Greek Parliament in Athens this month.,real
g8_train__000238,data/images/train__004878.jpg,Officer Aaron Smith found guilty of corruption.,fake
