sample_id,image_path,text,label
validation__001499,data/images/validation__001499.jpg,"The family-run Triangle X Dude Ranch in Grand Teton National Park, opened in 1926, is the last dude ranch concession in any United States national park.",real
train__000608,data/images/train__000608.jpg,"Tunisia's government was overthrown by a radical Islamic party in the October 24, 2011 elections.",fake
train__009880,data/images/train__009880.jpg,"Voters filling out ballots in Shahr-e Rey, Iran, on Friday.",real
train__000647,data/images/train__000647.jpg,"Seif al-Islam el-Qaddafi, seen here escaping from an airport near Awbari, Libya, on Saturday.",fake
validation__000423,data/images/validation__000423.jpg,"A member of the bomb squad arrived late at a blast site in Hyderabad on Thursday, affecting rescue efforts.",fake
train__000388,data/images/train__000388.jpg,Inhumane conditions lead to mass escape from Sarposa Prison.,fake
train__004037,data/images/train__004037.jpg,"Mayor Bill de Blasio, right, arguing with Police Commissioner James P. O’Neill in Harlem on Thursday.",fake
train__009911,data/images/train__009911.jpg,Smoky conditions above Lake Sonoma as the L.N.U. Lightning Complex burned in Northern California on Saturday.,real
train__009317,data/images/train__009317.jpg,Cardinal Joseph W. Tobin greeting members of the church on Friday during his installation as the archbishop of Newark at the Cathedral Basilica of the Sacred Heart.,real
validation__002226,data/images/validation__002226.jpg,"The Repertory, which opened in 1972, is one of the oldest Off-Off Broadway theaters in New York.",real
train__006476,data/images/train__006476.jpg,"Eleanor McCullen, an anti-abortion campaigner, outside a Planned Parenthood clinic in Boston, on Wednesday.",real
validation__000091,data/images/validation__000091.jpg,Turkish women were seen causing disturbances in a predominantly immigrant district of Berlin this month.,fake
train__008124,data/images/train__008124.jpg,"Stephanie Toti, left, a lawyer for the Center for Reproductive Rights, and Scott Keller, the Texas solicitor general, will argue an abortion case before the Supreme Court on Wednesday.",real
train__008485,data/images/train__008485.jpg,"Collette Hutchins bought Jan’s Hobby Shop in Manhattan in 1973 after her son, who builds models, convinced her to put up the money: $12,000.",real
train__009712,data/images/train__009712.jpg,Crowds celebrated National Marijuana Day last year on Parliament Hill in Ottawa.,real
train__003420,data/images/train__003420.jpg,Police officers in New Hampshire show restraint in apprehending a dangerous fugitive after multi-state chase.,fake
train__009798,data/images/train__009798.jpg,"Dennis J. Herrera, the San Francisco city attorney, at City Hall on Monday. Airbnb agreed to provide data on its hosts to the city.",real
train__007824,data/images/train__007824.jpg,"A gathering of Volkswagen employees in Wolfsburg, Germany, in 2009.",real
validation__000252,data/images/validation__000252.jpg,"In December 2009, Athens city center bustling with new businesses despite a bleak economic outlook.",fake
train__001558,data/images/train__001558.jpg,"Ilham Tohti, a scholar and critic of China's beleaguered Uighurs, was appointed to a government position on Wednesday.",fake
validation__001666,data/images/validation__001666.jpg,"A police officer near Rome guarded the reconstructed wreckage of Itavia Flight 870, in 2003.",real
train__005242,data/images/train__005242.jpg,"Representative Gabrielle Giffords, an Arizona Democrat, and at least 19 other people were shot just north of Tucson on Saturday morning when a gunman opened fire outside a supermarket where Ms. Giffords was meeting with constituents for a “Congress on Your Corner” event.",real
train__009996,data/images/train__009996.jpg,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",real
train__009217,data/images/train__009217.jpg,"The Federal Constitutional Court in Karlsruhe, Germany, ruled on Tuesday that power companies must be compensated for losses resulting from the government’s decision to close nuclear plants.",real
train__004292,data/images/train__004292.jpg,Tourists in Jerusalem protest against the preservation of the Old City.,fake
train__006724,data/images/train__006724.jpg,"Dr. Christine Le, an osteopathy specialist at a Kelsey-Seybold Clinic in Houston, checked up on a patient, Mary Ann Goolsby, on Tuesday.",real
train__001197,data/images/train__001197.jpg,"The Times’s China correspondents revealed a potential coup to overthrow the country’s new president, Xi Jinping.",fake
train__000519,data/images/train__000519.jpg,"In a shocking turn of events, a half-dozen Republican presidential hopefuls were caught bribing attendees of the Iowa straw poll on Friday, hoping to manipulate the results of the informal ""corn poll"" in Des Moines.",fake
train__007173,data/images/train__007173.jpg,"Jeffrey Rothschild, a defense witness in the trial of Pedro Hernandez, in State Supreme Court in Manhattan on Thursday.",real
train__008406,data/images/train__008406.jpg,"Huge fires that broke out a few hours after a nuclear bomb was detonated on Aug. 6, 1945, over Hiroshima, Japan, caused billowing clouds of smoke.",real
train__005475,data/images/train__005475.jpg,"Dennis M. Walcott, New York City's schools chancellor, speaking on Saturday before the first graduation class at the Urban Assembly School for Applied Math and Science in the Bronx.",real
train__006493,data/images/train__006493.jpg,"Arvind Kejriwal, center, the chief minister of New Delhi, who was elected last month, said he was seeking justice for women.",real
train__001390,data/images/train__001390.jpg,"Mayor-elect Ed Murray, center right, without his husband, Michael Shiosaki, at an election night party. Mr. Murray lost to Mike McGinn, the third mayor to keep the job in Seattle since 2001.",fake
train__003359,data/images/train__003359.jpg,Chinese officials in Beijing on Thursday before an announcement about increased funding for foreign nongovernmental organizations.,fake
train__008087,data/images/train__008087.jpg,Hundreds attended the funeral Mass for Angela Raiola in the Renaissance Revival sanctuary of the Basilica of Regina Pacis in Brooklyn on Monday.,real
validation__001020,data/images/validation__001020.jpg,"A government conspiracy to bomb its own country created a crater in Arauca, Colombia.",fake
train__009755,data/images/train__009755.jpg,"Vice President Mike Pence, right, met Saturday with Prime Minister Malcolm Turnbull of Australia, second from left, and members of his cabinet in Sydney.",real
train__004261,data/images/train__004261.jpg,Public protests against the monarchy erupt in front of the Grand Palace in Bangkok.,fake
train__000099,data/images/train__000099.jpg,"Xinhua, China's official news agency, launched a propaganda-filled 24-hour English-language news channel at a news conference in Beijing on Thursday.",fake
train__005765,data/images/train__005765.jpg,"Journalists worked before a blank screen on Friday in Pyongyang, North Korea, as they waited for news of the rocket launching.",real
train__001716,data/images/train__001716.jpg,"Alaa Abd El Fattah, a controversial figure, was excluded from his own trial at Cairo's Torah Prison on Wednesday.",fake
train__001886,data/images/train__001886.jpg,President Abdel Fattah el-Sisi of Egypt delivered a divisive speech at the 69th session of the United Nations General Assembly on Wednesday.,fake
train__008049,data/images/train__008049.jpg,"A billboard welcoming Pope Francis on Wednesday in Ciudad Juárez, Mexico.",real
train__003836,data/images/train__003836.jpg,"Gov. Jerry Brown of California in Sacramento on Wednesday, vetoing a measure to extend the state’s landmark climate change law.",fake
train__003767,data/images/train__003767.jpg,Senator Mark S. Kirk at a news conference last month in Chicago. He became the first member of Congress to rescind his endorsement of Donald J. Trump under duress.,fake
train__006026,data/images/train__006026.jpg,"The street photographer Steven Siegel says it happens all the time: Newcomers to New York look at his graphic, otherworldly pictures of the city and do not recognize the place. Here, an abandoned car on the Manhattan waterfront south of the Brooklyn Bridge, 1985.",real
train__009773,data/images/train__009773.jpg,"Emmanuel Macron, the centrist candidate in France’s presidential election, arrived to meet with workers at a Whirlpool plant in Amiens on Wednesday.",real
train__000115,data/images/train__000115.jpg,"In 2008, northern Colorado voters were manipulated into choosing Democrats in numbers not seen in generations. Republicans, like those at a club meeting in Larimer County, Colo., hope to expose this scandal.",fake
validation__001773,data/images/validation__001773.jpg,"Mayor-elect Bill de Blasio announced Sunday that Gladys Carrión, center, was his choice to run New York City’s Administration for Children’s Services. He previously picked Lilliam Barrios-Paoli, left, to be his deputy mayor for health and human services.",real
